"Index","Country","Prediction","Company","Date","City","Advice","Info","Travellers","Severity","DIstance"
"205","Netherlands","Crime Risk","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"206","Netherlands","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"207","Netherlands","Crime Risk","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"208","Netherlands","Terrorism Risk","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"209","Netherlands","Crime Risk","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"210","NewZealand","Crime Risk","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"211","NewZealand","Crime Risk","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"212","NewZealand","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"213","NewZealand","Crime Risk","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"214","NewZealand","Kidanp","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"215","NewZealand","Crime Risk","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"216","Israel","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"217","Israel","Crime Risk","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"218","NewZealand","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"219","NewZealand","Crime Risk","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"220","Niger","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"221","Niger","Crime Risk","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"222","Niger","Kidanp","controlrisks","2021-05-05 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"223","Niger","Crime Risk","controlrisks","2021-05-06 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","THREE","Not Recieved"
"224","Niger","Crime Risk","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"225","Niger","Crime Risk","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"226","Niger","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"227","Niger","Crime Risk","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"228","Niger","Kidanp","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"229","Niger","Crime Risk","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"230","Niger","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"231","Niger","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"232","Niger","Kidanp","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"233","Niger","Kidanp","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"234","Niger","Kidanp","controlrisks","2021-05-14 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"235","Niger","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"236","Niger","Crime Risk","controlrisks","2021-05-16 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"237","Niger","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"238","Niger","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"239","Niger","Kidanp","controlrisks","2021-05-18 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"240","Niger","Terrorism Risk","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"241","Pakistan","Kidanp","controlrisks","2021-05-03 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"242","Pakistan","Kidanp","controlrisks","2021-05-05 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"243","Japan","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"244","Japan","Crime Risk","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"245","Japan","Kidanp","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"246","Pakistan","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"247","Pakistan","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"248","Pakistan","Kidanp","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"249","Pakistan","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"250","Pakistan","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"251","Israel","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"252","Israel","Crime Risk","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"253","Pakistan","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"254","Israel","Kidanp","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"255","Israel","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"256","Israel","Terrorism Risk","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"257","Israel","Kidanp","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"258","Israel","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","FIVE","Not Recieved"
"259","Israel","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"260","Israel","Crime Risk","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","THREE","Not Recieved"
"261","Israel","Kidanp","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"262","Missing Country","Kidanp","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"263","Missing Country","Kidanp","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"264","Israel","Kidanp","controlrisks","2021-05-14 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"265","Israel","Kidanp","controlrisks","2021-05-14 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"266","Missing Country","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"267","Israel","Kidanp","controlrisks","2021-05-16 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"268","Israel","Crime Risk","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"269","Israel","Kidanp","controlrisks","2021-05-18 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"270","Israel","Kidanp","controlrisks","2021-05-18 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"271","Israel","Kidanp","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"272","Israel","Terrorism Risk","controlrisks","2021-05-20 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"273","Philippines","Kidanp","controlrisks","2021-05-06 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"274","Philippines","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"275","Philippines","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"276","Philippines","Crime Risk","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"277","Philippines","Kidanp","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"278","Philippines","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"279","Philippines","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"280","Philippines","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"281","Philippines","Kidanp","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"282","Philippines","Kidanp","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"283","Philippines","Kidanp","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"284","Philippines","Crime Risk","controlrisks","2021-05-14 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"285","Philippines","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"286","Philippines","Kidanp","controlrisks","2021-05-16 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"287","PuertoRico","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"288","PuertoRico","Crime Risk","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"289","PuertoRico","Kidanp","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"290","PuertoRico","Kidanp","controlrisks","2021-05-16 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"291","PuertoRico","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"292","PuertoRico","Crime Risk","controlrisks","2021-05-18 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"293","PuertoRico","Kidanp","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"294","Missing Country","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"295","Missing Country","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"296","SouthAfrica","Crime Risk","controlrisks","2021-05-18 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"297","SouthAfrica","Kidanp","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"298","Sudan","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"299","Sudan","Kidanp","controlrisks","2021-05-12 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"300","Sudan","Crime Risk","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"301","Sudan","Kidanp","controlrisks","2021-05-14 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","THREE","Not Recieved"
"302","Colombia","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"303","Colombia","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"304","Spain","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"305","Spain","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"306","SriLanka","Kidanp","controlrisks","2021-05-16 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"307","SriLanka","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"308","SriLanka","Crime Risk","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"309","Thailand","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"310","Thailand","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"311","Tunisia","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"312","Tunisia","Crime Risk","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"313","Tunisia","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"314","Tunisia","Kidanp","controlrisks","2021-05-13 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"315","Tunisia","Kidanp","controlrisks","2021-05-15 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"316","Israel","Kidanp","controlrisks","2021-05-16 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"317","Algeria","Kidanp","controlrisks","2021-05-17 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"318","Tunisia","Kidanp","controlrisks","2021-05-18 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"319","Israel","Kidanp","controlrisks","2021-05-18 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"320","Tunisia","Crime Risk","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"321","Tunisia","Kidanp","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"322","Turkey","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"323","Israel","Kidanp","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"324","Israel","Kidanp","controlrisks","2021-05-09 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"325","Turkey","Kidanp","controlrisks","2021-05-14 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"326","Turkey","Kidanp","controlrisks","2021-05-19 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"327","Uganda","Kidanp","controlrisks","2021-05-06 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"328","Uganda","Crime Risk","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"329","Uganda","Kidanp","controlrisks","2021-05-10 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"330","Georgia","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"331","Georgia","Kidanp","controlrisks","2021-05-11 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"332","Ukraine","Kidanp","controlrisks","2021-05-06 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"333","Ukraine","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"334","UnitedStates","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"335","UnitedStates","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","TWO","Not Recieved"
"336","Colombia","Terrorism Risk","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"337","Colombia","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"338","UnitedStates","Kidanp","controlrisks","2021-05-07 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"339","UnitedStates","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"340","UnitedStates","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"341","India","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"342","Colombia","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"343","UnitedStates","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
"344","UnitedStates","Kidanp","controlrisks","2021-05-08 00:00:00",,"Not Recieved","Not Recieved","Not Recieved","ONE","Not Recieved"
